group_id,pair_id,化学式_a,化学式_b,电导率_a,电导率_b,电导率变化值,温度,合成方法,family,doi
trgrp_0023,trpair_000141,Li2.99Y0.84In0.08Sc0.07Zr0.01Br1.6Cl4.4,Li3YBr1.8Cl4.2,5.56e-4,9.74e-4,0.0004180000000000001,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000142,Li2.99Y0.84In0.08Sc0.07Zr0.01Br1.6Cl4.4,Li3YBr2Cl4,5.56e-4,6.29e-4,7.300000000000004e-05,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000143,Li2.99Y0.84In0.08Sc0.07Zr0.01Br1.6Cl4.4,Li3Y0.85In0.15Cl6,5.56e-4,3.00e-4,-0.000256,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000144,Li2.99Y0.84In0.08Sc0.07Zr0.01Br1.6Cl4.4,Li3Y0.82Sc0.18Cl6,5.56e-4,2.75e-4,-0.00028099999999999995,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000145,Li2.99Y0.84In0.08Sc0.07Zr0.01Br1.6Cl4.4,Li3YCl6,5.56e-4,1.53e-4,-0.00040299999999999993,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000146,Li2.99Y0.84In0.08Sc0.07Zr0.01Br1.6Cl4.4,Li2.99Y0.99Zr0.01Cl6,5.56e-4,2.76e-4,-0.00028,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000147,Li2.99Y0.99Zr0.01Br1.6Cl4.4,Li3YBr1.8Cl4.2,7.51e-4,9.74e-4,0.000223,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000148,Li2.99Y0.99Zr0.01Br1.6Cl4.4,Li3YBr2Cl4,7.51e-4,6.29e-4,-0.00012200000000000004,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000149,Li2.99Y0.99Zr0.01Br1.6Cl4.4,Li3Y0.85In0.15Cl6,7.51e-4,3.00e-4,-0.00045100000000000007,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000150,Li2.99Y0.99Zr0.01Br1.6Cl4.4,Li3Y0.82Sc0.18Cl6,7.51e-4,2.75e-4,-0.000476,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000151,Li2.99Y0.99Zr0.01Br1.6Cl4.4,Li3YCl6,7.51e-4,1.53e-4,-0.000598,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000152,Li2.99Y0.99Zr0.01Br1.6Cl4.4,Li2.99Y0.99Zr0.01Cl6,7.51e-4,2.76e-4,-0.00047500000000000005,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000153,Li3YBr1.8Cl4.2,Li3YBr2Cl4,9.74e-4,6.29e-4,-0.00034500000000000004,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000154,Li3YBr1.8Cl4.2,Li3Y0.85In0.15Cl6,9.74e-4,3.00e-4,-0.0006740000000000001,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000155,Li3YBr1.8Cl4.2,Li3Y0.82Sc0.18Cl6,9.74e-4,2.75e-4,-0.000699,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000156,Li3YBr1.8Cl4.2,Li3YCl6,9.74e-4,1.53e-4,-0.000821,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000157,Li3YBr1.8Cl4.2,Li2.99Y0.99Zr0.01Cl6,9.74e-4,2.76e-4,-0.000698,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000158,Li3YBr2Cl4,Li3Y0.85In0.15Cl6,6.29e-4,3.00e-4,-0.00032900000000000003,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000159,Li3YBr2Cl4,Li3Y0.82Sc0.18Cl6,6.29e-4,2.75e-4,-0.000354,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000160,Li3YBr2Cl4,Li3YCl6,6.29e-4,1.53e-4,-0.00047599999999999997,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000161,Li3YBr2Cl4,Li2.99Y0.99Zr0.01Cl6,6.29e-4,2.76e-4,-0.000353,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000162,Li3Y0.85In0.15Cl6,Li3Y0.82Sc0.18Cl6,3.00e-4,2.75e-4,-2.4999999999999957e-05,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000163,Li3Y0.85In0.15Cl6,Li3YCl6,3.00e-4,1.53e-4,-0.00014699999999999997,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000164,Li3Y0.85In0.15Cl6,Li2.99Y0.99Zr0.01Cl6,3.00e-4,2.76e-4,-2.3999999999999987e-05,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000165,Li3Y0.82Sc0.18Cl6,Li3YCl6,2.75e-4,1.53e-4,-0.00012200000000000001,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000166,Li3Y0.82Sc0.18Cl6,Li2.99Y0.99Zr0.01Cl6,2.75e-4,2.76e-4,9.9999999999997e-07,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0023,trpair_000167,Li3YCl6,Li2.99Y0.99Zr0.01Cl6,1.53e-4,2.76e-4,0.00012299999999999998,RT,unknow,halides,10.1007/s10008-023-05612-9
trgrp_0024,trpair_000168,Li5.7Si0.2P0.8S4.1Cl1.5O0.4,Li5.55Si0.05P0.95S4.4Cl1.5O0.1,2.03e-3,~7.6e-3,0.00557,25,unknow,argyrodites,10.1007/s10854-025-14581-w
trgrp_0024,trpair_000169,Li5.7Si0.2P0.8S4.1Cl1.5O0.4,Li5.5PS4.5Cl1.5,2.03e-3,7.8e-3,0.005769999999999999,25,unknow,argyrodites,10.1007/s10854-025-14581-w
trgrp_0024,trpair_000170,Li5.55Si0.05P0.95S4.4Cl1.5O0.1,Li5.5PS4.5Cl1.5,~7.6e-3,7.8e-3,0.00019999999999999966,25,unknow,argyrodites,10.1007/s10854-025-14581-w
trgrp_0025,trpair_000171,Li1.15Fe0.15Ti1.85(PO4)3,LiTi2(PO4)3,0.000522,7.2e-05,-0.00045,RT,unknow,nasicon,10.1007/s11164-013-1348-0
trgrp_0026,trpair_000172,Li0.33La0.56Ti0.99Al0.01O2.99F0.01,Li0.33La0.56Ti0.98Al0.02O2.98F0.02,0.00098,0.00106,7.999999999999999e-05,RT,unknow,perovskites,10.1007/s11581-006-0011-9
trgrp_0026,trpair_000173,Li0.33La0.56Ti0.98Al0.02O2.98F0.02,Li0.33La0.56Ti0.97Al0.03O2.97F0.03,0.00106,0.000928,-0.00013199999999999996,RT,unknow,perovskites,10.1007/s11581-006-0011-9
trgrp_0026,trpair_000174,Li0.33La0.56Ti0.97Al0.03O2.97F0.03,Li0.33La0.56Ti0.96Al0.04O2.96F0.04,0.000928,0.000622,-0.00030599999999999996,RT,unknow,perovskites,10.1007/s11581-006-0011-9
trgrp_0026,trpair_000175,Li0.33La0.56Ti0.96Al0.04O2.96F0.04,Li0.33La0.56Ti0.95Al0.05O2.95F0.05,0.000622,0.000176,-0.00044600000000000005,RT,unknow,perovskites,10.1007/s11581-006-0011-9
trgrp_0026,trpair_000176,Li0.33La0.56Ti0.95Al0.05O2.95F0.05,Li0.33La0.56Ti0.94Al0.06O2.94F0.06,0.000176,0.000106,-7e-05,RT,unknow,perovskites,10.1007/s11581-006-0011-9
trgrp_0026,trpair_000177,Li0.33La0.56Ti0.94Al0.06O2.94F0.06,Li0.33La0.56Ti0.93Al0.07O2.93F0.07,0.000106,0.000645,0.000539,RT,unknow,perovskites,10.1007/s11581-006-0011-9
trgrp_0026,trpair_000178,Li0.33La0.56Ti0.93Al0.07O2.93F0.07,Li0.33La0.56Ti0.92Al0.08O2.92F0.08,0.000645,0.000494,-0.00015099999999999998,RT,unknow,perovskites,10.1007/s11581-006-0011-9
trgrp_0027,trpair_000179,Li5.25Ba0.25La2.75Ta2O12,Li5.5Ba0.5La2.5Ta2O12,7.41e-06,1.41e-05,6.69e-06,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000180,Li5.25Ba0.25La2.75Ta2O12,Li6BaLa2Ta2O12,7.41e-06,2.95e-05,2.209e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000181,Li5.25Ba0.25La2.75Ta2O12,Li6.25Ba1.25La1.75Ta2O12,7.41e-06,4.99e-05,4.249e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000182,Li5.25Ba0.25La2.75Ta2O12,Li6.5Ba1.5La1.5Ta2O12,7.41e-06,3.08e-05,2.3390000000000005e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000183,Li5.25Ba0.25La2.75Ta2O12,Li6.75Ba1.75La1.25Ta2O12,7.41e-06,1.18e-05,4.39e-06,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000184,Li5.25Ba0.25La2.75Ta2O12,Li7Ba2LaTa2O12,7.41e-06,2.85e-06,-4.56e-06,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000185,Li5.25Ba0.25La2.75Ta2O12,Li5La3Ta2O12,7.41e-06,6.61e-06,-8e-07,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000186,Li5.5Ba0.5La2.5Ta2O12,Li6BaLa2Ta2O12,1.41e-05,2.95e-05,1.5399999999999998e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000187,Li5.5Ba0.5La2.5Ta2O12,Li6.25Ba1.25La1.75Ta2O12,1.41e-05,4.99e-05,3.58e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000188,Li5.5Ba0.5La2.5Ta2O12,Li6.5Ba1.5La1.5Ta2O12,1.41e-05,3.08e-05,1.6700000000000003e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000189,Li5.5Ba0.5La2.5Ta2O12,Li6.75Ba1.75La1.25Ta2O12,1.41e-05,1.18e-05,-2.3e-06,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000190,Li5.5Ba0.5La2.5Ta2O12,Li7Ba2LaTa2O12,1.41e-05,2.85e-06,-1.125e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000191,Li5.5Ba0.5La2.5Ta2O12,Li5La3Ta2O12,1.41e-05,6.61e-06,-7.49e-06,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000192,Li6BaLa2Ta2O12,Li6.25Ba1.25La1.75Ta2O12,2.95e-05,4.99e-05,2.04e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000193,Li6BaLa2Ta2O12,Li6.5Ba1.5La1.5Ta2O12,2.95e-05,3.08e-05,1.3000000000000045e-06,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000194,Li6BaLa2Ta2O12,Li6.75Ba1.75La1.25Ta2O12,2.95e-05,1.18e-05,-1.7699999999999997e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000195,Li6BaLa2Ta2O12,Li7Ba2LaTa2O12,2.95e-05,2.85e-06,-2.6649999999999997e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000196,Li6BaLa2Ta2O12,Li5La3Ta2O12,2.95e-05,6.61e-06,-2.289e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000197,Li6.25Ba1.25La1.75Ta2O12,Li6.5Ba1.5La1.5Ta2O12,4.99e-05,3.08e-05,-1.9099999999999997e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000198,Li6.25Ba1.25La1.75Ta2O12,Li6.75Ba1.75La1.25Ta2O12,4.99e-05,1.18e-05,-3.81e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000199,Li6.25Ba1.25La1.75Ta2O12,Li7Ba2LaTa2O12,4.99e-05,2.85e-06,-4.705e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000200,Li6.25Ba1.25La1.75Ta2O12,Li5La3Ta2O12,4.99e-05,6.61e-06,-4.329e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000201,Li6.5Ba1.5La1.5Ta2O12,Li6.75Ba1.75La1.25Ta2O12,3.08e-05,1.18e-05,-1.9e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000202,Li6.5Ba1.5La1.5Ta2O12,Li7Ba2LaTa2O12,3.08e-05,2.85e-06,-2.7950000000000002e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000203,Li6.5Ba1.5La1.5Ta2O12,Li5La3Ta2O12,3.08e-05,6.61e-06,-2.4190000000000004e-05,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000204,Li6.75Ba1.75La1.25Ta2O12,Li7Ba2LaTa2O12,1.18e-05,2.85e-06,-8.95e-06,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000205,Li6.75Ba1.75La1.25Ta2O12,Li5La3Ta2O12,1.18e-05,6.61e-06,-5.19e-06,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0027,trpair_000206,Li7Ba2LaTa2O12,Li5La3Ta2O12,2.85e-06,6.61e-06,3.7600000000000004e-06,RT,unknow,garnet,10.1007/s11581-007-0097-8
trgrp_0028,trpair_000207,(Li0.5Ce0.25Sm0.25)(MoO4),(Li0.5Ce0.25Pr0.25)(MoO4),1.8e-10,1e-09,8.200000000000001e-10,RT,unknow,molybdates,10.1007/s12039-011-0068-5
trgrp_0028,trpair_000208,(Li0.5Ce0.25Sm0.25)(MoO4),(Li0.5Ce0.5)(MoO4),1.8e-10,1.3e-08,1.282e-08,RT,unknow,molybdates,10.1007/s12039-011-0068-5
trgrp_0028,trpair_000209,(Li0.5Ce0.25Pr0.25)(MoO4),(Li0.5Ce0.5)(MoO4),1e-09,1.3e-08,1.2e-08,RT,unknow,molybdates,10.1007/s12039-011-0068-5
trgrp_0030,trpair_000210,Li5AlO4,Li5GaO4,5e-10,5e-09,4.5e-09,RT,unknow,oxides,10.1016/0025-5408(76)90169-0
trgrp_0031,trpair_000211,Li2SiS3,Li4SiS4,2e-06,4.93e-08,-1.9507e-06,RT,unknow,thio_lisicon,10.1016/0025-5408(89)90053-6
trgrp_0032,trpair_000212,LiYO2,Li2ZrO3,1.8e-08,6.1e-10,-1.739e-08,RT,unknow,oxides,10.1016/0167-2738(81)90021-7
trgrp_0033,trpair_000213,Li2MnCl4,Li2MgCl4,4.79e-06,6.24e-07,-4.166e-06,RT,unknow,chlorides,10.1016/0167-2738(83)90223-0
trgrp_0033,trpair_000214,Li2MnCl4,Li2VCl4,4.79e-06,6.95e-06,2.1600000000000005e-06,RT,unknow,chlorides,10.1016/0167-2738(83)90223-0
trgrp_0033,trpair_000215,Li2MgCl4,Li2VCl4,6.24e-07,6.95e-06,6.326e-06,RT,unknow,chlorides,10.1016/0167-2738(83)90223-0
trgrp_0034,trpair_000216,LiTi0.1Zr1.9(PO4)3,LiTi0.2Zr1.8(PO4)3,3.2e-08,5.6e-08,2.3999999999999997e-08,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000217,LiTi0.1Zr1.9(PO4)3,LiTi1.8Zr0.2(PO4)3,3.2e-08,8.5e-08,5.299999999999999e-08,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000218,LiTi0.1Zr1.9(PO4)3,Li1.1Sc0.1Ti1.9(PO4)3,3.2e-08,0.000158,0.000157968,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000219,LiTi0.1Zr1.9(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,3.2e-08,0.000246,0.000245968,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000220,LiTi0.1Zr1.9(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,3.2e-08,0.000407,0.000406968,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000221,LiTi0.1Zr1.9(PO4)3,Li1.3In0.3Hf1.7(PO4)3,3.2e-08,1e-05,9.968e-06,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000222,LiTi0.1Zr1.9(PO4)3,Li1.2In0.2Hf1.8(PO4)3,3.2e-08,4e-06,3.968e-06,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000223,LiTi0.2Zr1.8(PO4)3,LiTi1.8Zr0.2(PO4)3,5.6e-08,8.5e-08,2.8999999999999995e-08,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000224,LiTi0.2Zr1.8(PO4)3,Li1.1Sc0.1Ti1.9(PO4)3,5.6e-08,0.000158,0.000157944,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000225,LiTi0.2Zr1.8(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,5.6e-08,0.000246,0.000245944,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000226,LiTi0.2Zr1.8(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,5.6e-08,0.000407,0.000406944,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000227,LiTi0.2Zr1.8(PO4)3,Li1.3In0.3Hf1.7(PO4)3,5.6e-08,1e-05,9.944e-06,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000228,LiTi0.2Zr1.8(PO4)3,Li1.2In0.2Hf1.8(PO4)3,5.6e-08,4e-06,3.944e-06,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000229,LiTi1.8Zr0.2(PO4)3,Li1.1Sc0.1Ti1.9(PO4)3,8.5e-08,0.000158,0.00015791499999999998,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000230,LiTi1.8Zr0.2(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,8.5e-08,0.000246,0.00024591500000000003,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000231,LiTi1.8Zr0.2(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,8.5e-08,0.000407,0.00040691500000000004,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000232,LiTi1.8Zr0.2(PO4)3,Li1.3In0.3Hf1.7(PO4)3,8.5e-08,1e-05,9.915e-06,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000233,LiTi1.8Zr0.2(PO4)3,Li1.2In0.2Hf1.8(PO4)3,8.5e-08,4e-06,3.915e-06,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000234,Li1.1Sc0.1Ti1.9(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,0.000158,0.000246,8.800000000000002e-05,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000235,Li1.1Sc0.1Ti1.9(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.000158,0.000407,0.00024900000000000004,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000236,Li1.1Sc0.1Ti1.9(PO4)3,Li1.3In0.3Hf1.7(PO4)3,0.000158,1e-05,-0.000148,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000237,Li1.1Sc0.1Ti1.9(PO4)3,Li1.2In0.2Hf1.8(PO4)3,0.000158,4e-06,-0.000154,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000238,Li1.2Sc0.2Ti1.8(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.000246,0.000407,0.000161,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000239,Li1.2Sc0.2Ti1.8(PO4)3,Li1.3In0.3Hf1.7(PO4)3,0.000246,1e-05,-0.00023600000000000002,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000240,Li1.2Sc0.2Ti1.8(PO4)3,Li1.2In0.2Hf1.8(PO4)3,0.000246,4e-06,-0.00024200000000000003,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000241,Li1.3Sc0.3Ti1.7(PO4)3,Li1.3In0.3Hf1.7(PO4)3,0.000407,1e-05,-0.000397,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000242,Li1.3Sc0.3Ti1.7(PO4)3,Li1.2In0.2Hf1.8(PO4)3,0.000407,4e-06,-0.00040300000000000004,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0034,trpair_000243,Li1.3In0.3Hf1.7(PO4)3,Li1.2In0.2Hf1.8(PO4)3,1e-05,4e-06,-6.000000000000001e-06,RT,unknow,nasicon,10.1016/0167-2738(86)90179-7
trgrp_0035,trpair_000244,Li1.1Fe0.1Hf1.9(PO4)3,Li1.3Fe0.3Hf1.7(PO4)3,0.000107,5.4e-05,-5.3e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000245,Li1.1Fe0.1Hf1.9(PO4)3,Li1.3Cr0.3Hf1.7(PO4)3,0.000107,5.26e-07,-0.000106474,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000246,Li1.1Fe0.1Hf1.9(PO4)3,Li1.4In0.4Hf1.6(PO4)3,0.000107,0.000142,3.500000000000001e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000247,Li1.1Fe0.1Hf1.9(PO4)3,Li1.4Lu0.4Hf1.6(PO4)3,0.000107,2.06e-05,-8.64e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000248,Li1.1Fe0.1Hf1.9(PO4)3,Li1.4Y0.4Hf1.6(PO4)3,0.000107,2.09e-05,-8.61e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000249,Li1.1Fe0.1Hf1.9(PO4)3,Li1.3In0.3Hf1.7(PO4)3,0.000107,0.000142,3.500000000000001e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000250,Li1.1Fe0.1Hf1.9(PO4)3,Li1.3Lu0.3Hf1.7(PO4)3,0.000107,3.56e-05,-7.14e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000251,Li1.1Fe0.1Hf1.9(PO4)3,Li1.3Sc0.3Hf1.7(PO4)3,0.000107,8.32e-05,-2.3799999999999996e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000252,Li1.1Fe0.1Hf1.9(PO4)3,Li1.3Y0.3Hf1.7(PO4)3,0.000107,3.19e-05,-7.51e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000253,Li1.1Fe0.1Hf1.9(PO4)3,Li1.2Lu0.2Hf1.8(PO4)3,0.000107,9.79e-05,-9.100000000000004e-06,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000254,Li1.1Fe0.1Hf1.9(PO4)3,Li1.1In0.1Hf1.9(PO4)3,0.000107,5.13e-05,-5.57e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000255,Li1.1Fe0.1Hf1.9(PO4)3,Li1.1Lu0.1Hf1.9(PO4)3,0.000107,5.88e-05,-4.82e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000256,Li1.1Fe0.1Hf1.9(PO4)3,Li1.1Sc0.1Hf1.9(PO4)3,0.000107,2.45e-05,-8.25e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000257,Li1.1Fe0.1Hf1.9(PO4)3,LiHf2(PO4)3,0.000107,6.85e-07,-0.000106315,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000258,Li1.3Fe0.3Hf1.7(PO4)3,Li1.3Cr0.3Hf1.7(PO4)3,5.4e-05,5.26e-07,-5.3473999999999997e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000259,Li1.3Fe0.3Hf1.7(PO4)3,Li1.4In0.4Hf1.6(PO4)3,5.4e-05,0.000142,8.800000000000001e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000260,Li1.3Fe0.3Hf1.7(PO4)3,Li1.4Lu0.4Hf1.6(PO4)3,5.4e-05,2.06e-05,-3.34e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000261,Li1.3Fe0.3Hf1.7(PO4)3,Li1.4Y0.4Hf1.6(PO4)3,5.4e-05,2.09e-05,-3.31e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000262,Li1.3Fe0.3Hf1.7(PO4)3,Li1.3In0.3Hf1.7(PO4)3,5.4e-05,0.000142,8.800000000000001e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000263,Li1.3Fe0.3Hf1.7(PO4)3,Li1.3Lu0.3Hf1.7(PO4)3,5.4e-05,3.56e-05,-1.84e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000264,Li1.3Fe0.3Hf1.7(PO4)3,Li1.3Sc0.3Hf1.7(PO4)3,5.4e-05,8.32e-05,2.9200000000000005e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000265,Li1.3Fe0.3Hf1.7(PO4)3,Li1.3Y0.3Hf1.7(PO4)3,5.4e-05,3.19e-05,-2.2099999999999995e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000266,Li1.3Fe0.3Hf1.7(PO4)3,Li1.2Lu0.2Hf1.8(PO4)3,5.4e-05,9.79e-05,4.3899999999999996e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000267,Li1.3Fe0.3Hf1.7(PO4)3,Li1.1In0.1Hf1.9(PO4)3,5.4e-05,5.13e-05,-2.699999999999998e-06,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000268,Li1.3Fe0.3Hf1.7(PO4)3,Li1.1Lu0.1Hf1.9(PO4)3,5.4e-05,5.88e-05,4.8000000000000015e-06,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000269,Li1.3Fe0.3Hf1.7(PO4)3,Li1.1Sc0.1Hf1.9(PO4)3,5.4e-05,2.45e-05,-2.95e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
trgrp_0035,trpair_000270,Li1.3Fe0.3Hf1.7(PO4)3,LiHf2(PO4)3,5.4e-05,6.85e-07,-5.3315e-05,RT,unknow,nasicon,10.1016/0167-2738(93)90387-i
